[14923, 14815, 8611, 14816],
[19509, 20017, 20016, 19517],
[20012, 20016, 20004, 20017],
[17516, 20019, 20014, 17517],
[20013, 20015, 20017, 20004],
[20025, 7108, 20018, 20015],
[20006, 16918, 20014, 20018],
[20017, 20015, 20015, 20004],
[12715, 20023, 20012, 20013],
[20023, 15915, 20020, 17913],
[20017, 20015, 20015, 20012],
[20016, 20015, 20005, 20012],
[18424, 4001, 4007, 18419],
[14518, 20021, 10714, 20024],
[20007, 20016, 20012, 20014],
[20017, 20005, 14112, 20020],
[20011, 20028, 4001, 15820],
[14713, 13015, 17816, 17919],
[14011, 20014, 20019, 20020],
[20010, 16814, 20018, 20020],
[20016, 20013, 20018, 20012],
[11910, 20021, 20015, 20018],
[20016, 20015, 16511, 20023],
[20015, 20020, 20018, 17611],
[11108, 15119, 15117, 15216],
[16521, 20016, 20018, 20005],
[17220, 13009, 17318, 17216],
[16813, 17515, 20014, 20022],
[20019, 11011, 20018, 20014],
[20023, 20021, 11613, 7311],
[12416, 18813, 18918, 18816],
[20003, 20020, 20019, 20016],
[20018, 20020, 8412, 20016],
[20020, 11714, 20027, 11709],
[20015, 20021, 8313, 20021],
[20022, 20008, 20022, 10614],
[20018, 19814, 19813, 20016],
[20016, 20015, 20018, 20006],
[20024, 20024, 13604, 13714],
[14213, 20014, 20022, 20017],
[20016, 20020, 19820, 17611],
[20019, 9109, 20023, 15920],
[19308, 20013, 20017, 20021],
[12511, 17319, 17319, 12414],
[20023, 14619, 8209, 20023],
[20014, 20019, 20013, 20011],
[20021, 16812, 16813, 20020],
[20022, 16317, 10511, 20025],
[12314, 20022, 17014, 20024],
[16515, 20022, 20017, 16507],
[20015, 20022, 19115, 10112],
[20018, 12813, 20023, 14819],
[20019, 20016, 12915, 20006],
[13818, 18113, 20015, 20019],
[20015, 20018, 20010, 20005],
[20024, 20007, 20021, 9512],
[19119, 19016, 14202, 19017],
[8315, 8309, 20026, 20015],
[19217, 16314, 19320, 19216],
[20017, 20012, 20013, 20006],
[20013, 20009, 20017, 20013],
[20010, 20006, 20019, 20020],
[20023, 12314, 20011, 20010],
[20021, 20017, 20011, 20004],
[11811, 19021, 18916, 18917],
[20017, 20012, 19415, 20018],
[20017, 20017, 18714, 18704],
[10712, 15716, 20019, 20020],
[20023, 20022, 12612, 13818],
[11312, 11314, 20023, 20024],
[14213, 20021, 20016, 20020],
[8911, 20018, 20016, 20018],
[20021, 8509, 20017, 20019],
[18904, 20013, 20019, 20016],
[20013, 20015, 20019, 20006],
[17811, 17818, 12214, 16718],
[201, 20021, 20024, 201],
[10509, 20020, 20024, 19614],
[20014, 16213, 20022, 16211],
[20020, 11913, 20010, 20016],
[16913, 17413, 17415, 17506],
[16523, 16625, 10712, 10713],
[17111, 18817, 18814, 18916],
[16012, 16012, 8412, 16118],
[20013, 20018, 20006, 20017],
[20022, 20019, 13714, 13715],
[15816, 20014, 20021, 15816],
[20018, 14710, 20019, 20006],
[11013, 20014, 20018, 20021],
[19517, 19619, 13014, 19516],
[20006, 20018, 19009, 20018],
[16712, 20020, 20018, 20020],
[13012, 13011, 16518, 16518],
[20012, 20021, 20020, 12310],
[12014, 20018, 20023, 20026],
[14817, 14712, 14714, 13611],
[20009, 20015, 20017, 20016],
[20023, 15715, 13514, 20023],
[20014, 20007, 20016, 20017],
[14415, 9909, 14521, 14416],
[9809, 16112, 16218, 16115],
[10714, 19923, 10712, 19914],
[15816, 20015, 20018, 20023],
[9611, 15919, 15818, 15816],
[20017, 14417, 20016, 20014],
[20013, 14315, 20020, 20019],
[5709, 5711, 20024, 20021],
[20008, 17715, 20018, 20020],
[15520, 20017, 20021, 10013],
[20017, 14916, 20013, 20010],
[20025, 20025, 13212, 15114],
[20018, 20015, 20014, 20006],
[20021, 20019, 8412, 8410],
[20017, 20023, 6409, 20017],
[20016, 20014, 20003, 20019],
[20019, 20019, 16503, 20018],
[19822, 19924, 16114, 10610],
[20018, 14206, 19715, 20023],
[10710, 20009, 20015, 20021],
[20018, 20018, 20012, 20011],
[17815, 20013, 20012, 20017],
[13012, 15721, 15713, 15815],
[20018, 11613, 11608, 20024],
[17614, 20006, 20020, 20020],
[20016, 20004, 20017, 20010],
[20017, 15913, 20021, 20006],
[20022, 20022, 14813, 14810],
[20017, 12713, 20021, 20015],
[20003, 20018, 19114, 20013],
[15811, 9114, 15918, 15813],
[12216, 9012, 12216, 9008],
[14313, 15421, 15311, 15312],
[16615, 17512, 16615, 17512],
[12911, 15317, 15217, 15215],
[20005, 20013, 20014, 20013],
[18417, 20009, 20011, 18418],
[19921, 11216, 11214, 19919],
[20021, 15315, 20014, 15315],
[14014, 16817, 16916, 16819],
[20016, 19118, 20015, 20011],
[20014, 16919, 20004, 20018],
[20017, 20014, 20015, 20019],
[11112, 20023, 20021, 12313],
[20008, 20019, 20013, 16511],
[14115, 20019, 20014, 20016],
[15713, 20018, 20022, 9916],
[17516, 20017, 20012, 20011],
[6207, 7813, 6209, 7813],
[20015, 20005, 20014, 20012],
[20021, 10312, 20021, 10311],
[19417, 20020, 16010, 20018],
[20017, 20024, 20005, 9409],
[20019, 20019, 20015, 20015],
[20016, 20014, 17814, 17816],
[20024, 14114, 20027, 7509],
[20017, 20016, 20018, 17610],
[9409, 20024, 20021, 17818],
[13311, 20022, 20020, 20012],
[20010, 20016, 20018, 20007],
[20012, 17813, 18516, 20017],
[14514, 17219, 8310, 17221],
[19612, 19723, 9816, 17218],
[20028, 9411, 20028, 9414],
[14213, 16614, 20022, 20022],
[15113, 20013, 20019, 19517],
[20020, 20019, 12714, 12714],
[17118, 13012, 17015, 17005],
[19320, 20013, 20010, 20015],
[20013, 20021, 9211, 20020],
[16718, 16616, 16616, 9612],
[7407, 18217, 20019, 20021],
[20019, 20012, 14413, 20003],
[13111, 12916, 16516, 16516],
[11613, 11613, 9713, 9713],
[11713, 20018, 11713, 20024],
[20017, 20016, 20005, 16215],
[14517, 19111, 19114, 19218],
[20010, 16913, 16917, 20017],
[20005, 17118, 20013, 20017],
[20023, 20018, 14619, 9609],
[17713, 20017, 20008, 20020],
[20022, 20016, 18816, 20011],
[19818, 20020, 12117, 20015],
[20021, 20018, 20010, 13812],
[15812, 20017, 15816, 20020],
[20021, 12608, 20007, 20017],
[19515, 8212, 20020, 20023],
[18316, 20014, 20014, 20018],
[20017, 20014, 20006, 20012],
[14615, 14718, 14613, 9509],
[20021, 9315, 20021, 9304],
[20004, 20015, 20019, 15315],
[17116, 20021, 20019, 12109],
[20016, 20021, 12103, 20014],
[15115, 20019, 20025, 9914],
[20023, 20022, 9114, 12912],
[7909, 19321, 19324, 16607],
[20018, 20015, 20019, 14713],
[20014, 20017, 13619, 20005],
[20018, 20006, 20019, 8114],
[20018, 13413, 11913, 20023],
[13112, 20021, 12514, 20017],
[20004, 20018, 20015, 20019],
[20017, 20022, 16218, 8509],
[20015, 20010, 20019, 20011],
[20019, 17411, 20016, 20019],
[20022, 20027, 7610, 7614],
[14119, 12614, 14015, 14015],
[20004, 20021, 9316, 20022],
[15818, 15920, 11910, 15816],
[17212, 20015, 20008, 20018],
[20018, 20005, 20019, 16016],
[20020, 20016, 20015, 11916],
[20006, 20017, 17719, 20016],
[13512, 20024, 13512, 20023],
[20005, 20012, 20017, 20014],
[20017, 15813, 20019, 20019],
[18621, 20015, 20019, 6311],
[20017, 19305, 20015, 20015],
[20013, 20019, 20016, 20006],
[12415, 13813, 13917, 13812],
[16115, 16115, 16218, 6909],
[13813, 13113, 13919, 13814],
[20018, 15812, 20019, 20012],
[17719, 18618, 16510, 18618],
[20019, 20024, 6307, 6305],
[20024, 13313, 20018, 13312],
[7109, 20004, 20016, 20020],
[20021, 8210, 13111, 20024],
[19720, 19608, 14015, 19620],
[20023, 20013, 16214, 20020],
[14710, 17217, 17110, 17112],
[20014, 20010, 20016, 20017],
[10312, 20022, 17313, 20022],
[17413, 20007, 20011, 20020],
[20018, 20022, 19819, 14915],
[20025, 20021, 10510, 9112],
[20004, 20015, 20009, 20016],
[20024, 19516, 20018, 8312],
[20018, 16017, 20011, 20019],
[20009, 20014, 16315, 18421],
[7710, 20022, 20022, 19311],
[16812, 20021, 20013, 20014],
[20019, 20018, 17104, 17117],
[12508, 20020, 20015, 12514],
[17011, 16919, 15614, 15608],
[20018, 20020, 20019, 9109],
[17016, 11614, 17121, 17016],
[11419, 11415, 20021, 20014],
[20017, 20016, 19905, 20014],
[20004, 20015, 20019, 15815],
[20017, 20014, 20016, 20003],
[20018, 7109, 13816, 20023],
[10114, 20011, 20026, 17515],
[19324, 10508, 19323, 10504],
[16915, 12115, 19022, 19013],
[20017, 20018, 19910, 20011],
[15818, 11012, 20021, 20022],
[20019, 19504, 20016, 19513],
[20021, 3807, 20011, 20017],
[20017, 20018, 20016, 20015],
[20017, 17812, 20015, 17811],
[20016, 16916, 20021, 16914],
[20014, 20016, 19804, 20013],
[14116, 12015, 12011, 14116],
[12512, 20017, 20019, 20018],
[20023, 8511, 16418, 20018],
[20016, 20010, 20019, 19904],
[20013, 20013, 9516, 20019],
[20024, 11408, 20020, 16013],
[20020, 12809, 20022, 20013],
[20018, 20018, 14905, 20021],
[8710, 8709, 18022, 18122],
[20019, 20014, 20005, 10415],
[20018, 20003, 20015, 20019],
[20011, 20013, 20019, 20008],
[5108, 20027, 5107, 20024],
[20021, 6910, 20016, 20004],
[16014, 16213, 20024, 20021],
[20019, 20016, 12413, 20014],
[20016, 20005, 18113, 20016],
[20016, 20019, 20020, 9110],
[19415, 20016, 20016, 20003],
[20012, 20014, 20007, 20017],
[20013, 20004, 20019, 14414],
[20012, 19415, 20004, 20018],
[12713, 20018, 8208, 20024],
[20006, 20017, 20015, 20017],
[20005, 20023, 12514, 20015],
[18518, 18619, 18720, 11410],
[8914, 15115, 15216, 15116],
[18114, 20016, 20005, 20017],
[20013, 20018, 19513, 19504],
[20018, 13215, 20018, 20004],
[20019, 17609, 20018, 20019],
[20011, 20005, 20015, 20013],
[19417, 19312, 19014, 19012],
[20018, 20002, 20015, 20015],
[13014, 13011, 14117, 14117],
[6506, 20027, 20021, 6510],
[17520, 17520, 13716, 13714],
[20013, 20012, 20006, 20017],
[0, 20021, 0, 20027],
[8910, 10613, 10712, 10611],
[20022, 16111, 20015, 16417],
[20014, 20021, 20014, 16212],
[14716, 14716, 13810, 13810],
[11110, 20013, 20023, 20015],
[18325, 18321, 5106, 5110],
[19310, 20004, 20021, 14409],
[17117, 17016, 17014, 12509],
[20017, 20017, 13916, 20019],
[18918, 20010, 20016, 20017],
[20024, 20023, 13214, 19807],
[20021, 20016, 19219, 5808],
[20018, 20015, 20012, 19911],
[20009, 20017, 17312, 17318],
[20020, 12411, 17818, 20018],
[15114, 15114, 20022, 20022],
[20016, 20021, 20016, 20008],
[20021, 20022, 20019, 9313],
[17412, 20011, 20012, 16917],
[20011, 20015, 20012, 20016],
[9712, 19722, 19720, 15420],
[20022, 20018, 14609, 20013],
[20017, 20020, 20018, 18407],
[20013, 20017, 20006, 20015],
[20009, 13614, 20013, 20022],
[20005, 20017, 20017, 20012],
[15312, 11511, 15418, 15310],
[11312, 18317, 18316, 18420],
[20020, 20019, 13313, 20009],
[8505, 20027, 8511, 20021],
[20022, 11210, 20026, 15116],
[20019, 20008, 20014, 14514],
[6508, 15214, 15217, 15318],
[20009, 20014, 20017, 20006],
[20006, 11714, 20020, 20020],
[20006, 12215, 20017, 20018],
[11015, 11014, 11010, 11111],
[7409, 20020, 20018, 20018],
[10513, 20015, 20019, 20017],
[20019, 20017, 20015, 20003],
[12414, 20017, 20021, 20015],
[11511, 20023, 20024, 13214],
[8013, 20012, 20019, 20016],
[20016, 19512, 20018, 20013],
[18609, 20019, 18614, 20020],
[16911, 20014, 20010, 20017],
[19315, 20018, 20012, 20007],
[20015, 19213, 20015, 20020],
[20004, 20016, 20021, 18311],
[20014, 14812, 20010, 20016],
[20021, 20019, 14504, 14512],
[20020, 20016, 18912, 18912],
[19913, 20017, 13814, 19914],
[20016, 19613, 20019, 9314],
[18913, 20013, 11211, 20022],
[16317, 15613, 10409, 16317],
[10112, 20025, 9811, 20024],
[20006, 20016, 20021, 11615],
[19720, 11309, 19314, 19720],
[17915, 11511, 20021, 20020],
[7110, 7109, 20025, 20018],
[20020, 13210, 13216, 20022],
[20008, 20017, 19120, 15415],
[19514, 13914, 20015, 20017],
[18616, 20018, 20019, 18604],
[20024, 20021, 15916, 6409],
[13115, 13115, 10409, 13215],
[12216, 20016, 20007, 20021],
[20015, 20003, 20018, 20010],
[20023, 11012, 20013, 20024],
[11714, 17913, 20017, 20021],
[20021, 17618, 20020, 20004],
[10314, 20017, 20023, 10313],
[20009, 20010, 20018, 20015],
[20016, 20009, 18616, 20014],
[20026, 20021, 9216, 11716],
[20022, 12218, 12209, 20016],
[20018, 20016, 19904, 19915],
[20023, 20022, 19906, 8813],
[20020, 17414, 17412, 20014],
[17813, 20017, 20004, 20019],
[20019, 19605, 20013, 15214],
[18915, 20004, 20010, 20014],
[20023, 20021, 11016, 11010],
[20021, 20010, 10813, 20020],
[20018, 20020, 13114, 20018],
[20017, 8011, 20019, 20022],
[20015, 20006, 5209, 20022],
[20022, 16210, 14814, 20017],
[20017, 12312, 20004, 20015],
[20009, 20008, 20011, 20018],
[19616, 19614, 8208, 19721],
[20018, 20018, 20016, 15817],
[20017, 20015, 19805, 20014],
[20018, 20023, 12208, 20014],
[20022, 17519, 17514, 20018],
[20017, 6413, 6412, 20023],
[20006, 20012, 20012, 20018],
[16815, 16803, 20016, 20017],
[20023, 7210, 17516, 20019],
[10516, 10409, 10411, 10409],
[16314, 20020, 20017, 11314],
[11612, 20025, 20022, 11512],
[20018, 20015, 20013, 20004],
[20018, 20018, 20011, 20010],
[18608, 20013, 20019, 20013],
[18625, 7909, 18625, 7910],
[10714, 19922, 19819, 19818],
[20023, 20026, 10413, 15316],
[20023, 20007, 10919, 20017],
[14815, 11310, 20025, 20019],
[20009, 20005, 20016, 20020],
[20011, 18216, 20015, 20007],
[15216, 12408, 15318, 15215],
[20015, 13912, 20019, 13912],
[20017, 20012, 20019, 20012],
[20013, 20018, 18218, 20017],
[20017, 20009, 20009, 20011],
[20006, 20016, 20018, 20011],
[20018, 20024, 13914, 13903],
[20016, 20014, 20017, 20005],
[20006, 20017, 18811, 20021],
[15915, 16020, 5007, 15916],
[15913, 15912, 20022, 20017],
[20020, 12815, 20020, 18320],
[18310, 18310, 18417, 16416],
[14319, 14319, 8708, 14418],
[18915, 18911, 19020, 17707],
[10913, 20020, 10915, 20017],
[20021, 20016, 15504, 15514],
[20011, 14914, 20019, 20007],
[8809, 20027, 13816, 20022],
[17816, 6509, 17823, 17117],
[20013, 20019, 20016, 19703],
[20018, 20013, 20011, 20003],
[20017, 20019, 16011, 20016],
[20011, 20016, 20010, 20017],
[20018, 16013, 20011, 16019],
[20020, 13411, 13411, 20024],
[20018, 13315, 20017, 20018],
[16516, 20016, 20007, 20019],
[20020, 20019, 20014, 14306],
[15311, 20012, 20016, 20021],
[17617, 20018, 20017, 20013],
[13116, 13011, 13013, 6211],
[6508, 20010, 20019, 20024],
[20008, 20017, 20015, 16413],
[20016, 20019, 11212, 20016],
[17412, 16611, 17519, 17412],
[20019, 17519, 7908, 20023],
[20011, 20013, 20019, 20004],
[18220, 15914, 16018, 18216],
[20021, 18012, 20018, 12610],
[20019, 20012, 20016, 20010],
[11611, 17422, 17315, 17315],
[20016, 20005, 20019, 20015],
[20021, 20006, 7811, 19118],
[18925, 12818, 8212, 18818],
[20012, 20021, 20017, 16911],
[20014, 20016, 15718, 20017],
[19915, 20021, 19912, 11312],
[20016, 13815, 20018, 20017],
[20021, 20021, 20010, 17517],
[20020, 20022, 11113, 15516],
[20020, 18516, 20018, 11715],
[20021, 20013, 20018, 20004],
[20023, 11715, 20018, 19016],
[20006, 20026, 18819, 12613],
[20020, 16720, 10910, 20018],
[14115, 14112, 20011, 20020],
[10011, 10012, 19222, 19222],
[20004, 20020, 13918, 20023],
[17911, 16211, 18015, 17917],
[10709, 20014, 20021, 20015],
[20018, 20018, 12713, 16316],
[20015, 20017, 20009, 20015],
[20003, 20012, 20011, 20016],
[0, 3105, 0, 3105],
[9213, 20024, 20019, 9213],
[20017, 13312, 13312, 20025],
[7912, 17921, 9914, 17923],
[18414, 16715, 18518, 18411],
[10218, 20021, 20022, 10212],
[20018, 16714, 20019, 20004],
[10217, 7110, 20019, 20024],
[18113, 20020, 20013, 19004],
[20019, 12911, 19316, 20018],
[15812, 15813, 20022, 20020],
[10409, 20024, 20017, 10312],
[19816, 20017, 19804, 20013],
[20017, 20013, 19911, 20019],
[17816, 20021, 20015, 17914],
[20013, 20015, 20016, 20019],
[16409, 13111, 16414, 16519],
[20023, 13314, 20020, 11211],
[20021, 17606, 17613, 20018],
[20017, 14810, 20015, 20024],
[11311, 20025, 20026, 13113],
[10915, 17514, 17614, 17519],
[20027, 13715, 20025, 5911],
[20011, 20020, 8711, 20021],
[20003, 20008, 20017, 20015],
[18410, 18410, 17613, 18519],
[20018, 20008, 20020, 17012],
[20019, 17111, 20012, 19420],
[20019, 20004, 20013, 15014],
[9412, 13516, 13516, 8012],
[20020, 20019, 14215, 14213],
[12413, 20025, 12414, 20020],
[20018, 20015, 18215, 18612],
[20019, 20012, 5207, 20021],
[20015, 20017, 20006, 20015],
[17218, 12712, 20022, 20018],
[16919, 16816, 16804, 12915],
[20007, 20020, 13209, 20017],
[20016, 20012, 19407, 19417],
[20013, 19710, 20019, 19710],
[7414, 20028, 7412, 20021],
[20020, 14714, 20018, 20018],
[20011, 11913, 20023, 20022],
