[20017, 20013, 13614, 20020],
[20015, 14409, 20019, 20012],
[20017, 20018, 7410, 20021],
[20018, 20012, 16704, 16716],
[20012, 20012, 20014, 20019],
[20015, 18914, 19117, 20025],
[20021, 4002, 20026, 4004],
[20012, 19402, 20017, 20017],
[10010, 10013, 18622, 18521],
[10811, 10810, 18421, 18421],
[19620, 19723, 7711, 15321],
[12214, 20017, 12214, 20022],
[19810, 20018, 19811, 20004],
[13913, 20018, 20023, 14714],
[13010, 20026, 13014, 20021],
[20016, 20019, 20017, 18303],
[18719, 18723, 703, 701],
[20016, 20004, 20017, 20017],
[20006, 20017, 20018, 10915],
[14309, 17314, 17320, 14313],
[20020, 20020, 13111, 20006],
[20015, 20010, 20006, 20018],
[20021, 20020, 3908, 3907],
[11718, 20023, 20016, 11709],
[15118, 20018, 20020, 7413],
[20018, 20005, 20013, 20011],
[20019, 20018, 18705, 20015],
[20013, 20018, 20009, 20014],
[20020, 17109, 20016, 20013],
[18113, 20010, 20014, 20019],
[18419, 20009, 20020, 5210],
[18916, 20008, 18916, 20015],
[20019, 9013, 18820, 20019],
[16015, 16016, 16119, 12408],
[17112, 20016, 20022, 20018],
[20014, 20018, 20014, 13915],
[20012, 20016, 20018, 20017],
[20004, 20015, 20010, 20015],
[20011, 20014, 20018, 20014],
[20003, 20019, 20013, 20018],
[20014, 20015, 14416, 20019],
[20011, 20003, 20019, 20017],
[20016, 20019, 20003, 20013],
[19420, 11711, 19316, 19318],
[20021, 20016, 10915, 20021],
[17705, 17709, 20020, 20017],
[11916, 20021, 20021, 20014],
[20016, 20016, 16814, 20017],
[9502, 9508, 13817, 13813],
[20004, 20015, 20021, 20011],
[20006, 20015, 20017, 17815],
[20020, 16509, 16516, 20020],
[5909, 20020, 20026, 5909],
[20020, 14914, 20016, 14915],
[11314, 20022, 20013, 20014],
[16715, 20017, 16704, 20019],
[11012, 20025, 15617, 20015],
[20016, 20022, 12815, 20018],
[4001, 4306, 4206, 4207],
[7512, 14914, 15015, 14916],
[13315, 20019, 20017, 20006],
[20014, 20016, 20012, 20010],
[20019, 20021, 15316, 20008],
[20021, 20024, 11912, 11909],
[19426, 9414, 14211, 19329],
[14716, 20018, 12013, 20025],
[20020, 11013, 20019, 11015],
[10313, 14018, 13915, 13913],
[8110, 6806, 6806, 8110],
[20019, 12517, 20012, 20016],
[17518, 17515, 12109, 17614],
[20022, 9111, 20023, 9111],
[9805, 20021, 9812, 20026],
[20008, 20018, 20013, 20010],
[16820, 9210, 9215, 16823],
[20021, 10915, 20008, 20016],
[18410, 20013, 20014, 20018],
[12714, 18116, 18115, 18221],
[20023, 20023, 12315, 9009],
[17518, 17416, 17417, 12414],
[10913, 20024, 10910, 20012],
[8309, 17322, 15618, 17208],
[20019, 20007, 16513, 20018],
[19809, 8514, 20023, 20016],
[15314, 15420, 15315, 13112],
[11511, 15616, 15615, 15720],
[14217, 14217, 9209, 9210],
[20012, 20012, 20018, 20014],
[20022, 12110, 17417, 20020],
[16817, 20019, 20012, 20013],
[20022, 11112, 20008, 20017],
[10610, 20011, 20021, 20018],
[20026, 8711, 20027, 11818],
[3504, 3508, 11617, 11617],
[20021, 20015, 20003, 20007],
[6508, 19726, 6507, 19722],
[12510, 20018, 19818, 20006],
[11911, 20004, 20022, 20021],
[12110, 18323, 12108, 18323],
[20010, 20016, 20006, 20017],
[11316, 9416, 9411, 11316],
[20024, 11910, 20019, 11909],
[17420, 8814, 8809, 17420],
[20013, 14217, 20015, 20020],
[20020, 8814, 20012, 20020],
[20023, 15312, 15314, 20021],
[12313, 20019, 20020, 19811],
[20022, 9811, 9814, 20024],
[20022, 15008, 15012, 20020],
[20017, 20012, 20016, 19405],
[16511, 20014, 16513, 20022],
[19721, 10311, 19722, 19807],
[9311, 9309, 15719, 15719],
[19117, 19118, 19118, 14414],
[20016, 20012, 10311, 20022],
[17312, 19720, 17310, 19719],
[19820, 20006, 20015, 19815],
[11216, 11111, 9115, 11113],
[20019, 7811, 20021, 20006],
[15719, 8711, 15720, 15804],
[13513, 20021, 16617, 20024],
[20012, 20016, 20016, 20015],
[14317, 14317, 9709, 9711],
[12713, 20025, 20020, 9915],
[20018, 7709, 18011, 20023],
[20020, 20016, 12710, 20021],
[17213, 17213, 20017, 20022],
[12212, 16618, 12214, 16618],
[20021, 19914, 11309, 20020],
[20013, 20010, 20015, 20017],
[19915, 14203, 20019, 20018],
[20025, 15217, 8512, 20026],
[20017, 20016, 20016, 20004],
[20018, 19017, 11011, 20020],
[20024, 20021, 11604, 11612],
[19222, 9112, 19115, 19121],
[20010, 20014, 20015, 20020],
[20016, 20017, 20004, 20012],
[20017, 20019, 16512, 20004],
[14413, 20017, 20021, 20018],
[20011, 20020, 20019, 16412],
[19717, 19717, 17719, 17816],
[15714, 20016, 20022, 20018],
[12914, 20020, 12912, 20023],
[20010, 20017, 20013, 20012],
[2804, 20022, 2802, 20026],
[20016, 20014, 20007, 20017],
[17618, 11713, 17518, 17516],
[19817, 11514, 11515, 19920],
[20010, 17315, 20017, 20017],
[20007, 20009, 20012, 20016],
[20015, 17114, 20020, 20016],
[8609, 19420, 19509, 19414],
[16316, 12712, 16215, 16214],
[20004, 17313, 20011, 20022],
[10712, 20020, 20022, 10015],
[12312, 12414, 9710, 12315],
[11504, 8211, 11517, 11614],
[7111, 19021, 7112, 19124],
[14115, 20019, 14115, 20016],
[15708, 15719, 15813, 15612],
[20018, 16914, 16912, 20022],
[18215, 18316, 18214, 18112],
[20011, 16516, 20014, 20019],
[20016, 20017, 20016, 20005],
[15517, 19720, 19723, 9011],
[8808, 20023, 20016, 9112],
[9010, 20025, 20016, 12817],
[19819, 11512, 19821, 15518],
[20019, 14411, 14414, 20025],
[20021, 16314, 12910, 20019],
[20015, 20021, 20017, 16913],
[20018, 13811, 13817, 20023],
[17916, 20021, 17913, 20017],
[20017, 20007, 20012, 20018],
[20013, 15511, 20005, 20019],
[20014, 20009, 12111, 20022],
[20019, 20015, 16819, 17009],
[20016, 20005, 20016, 20012],
[20022, 10409, 14814, 20014],
[20014, 20004, 20018, 20014],
[4605, 19728, 4607, 19625],
[8117, 8013, 8011, 4001],
[8709, 20021, 18019, 20021],
[20019, 10112, 20023, 14119],
[20018, 18104, 20016, 18115],
[17714, 17822, 17717, 9411],
[20021, 10110, 10114, 20023],
[20010, 20020, 20015, 20007],
[20023, 20021, 12311, 20011],
[14113, 14217, 13112, 14112],
[20018, 16914, 20013, 20016],
[20015, 20017, 20004, 20018],
[20023, 20018, 20019, 8511],
[20017, 20021, 14115, 20015],
[18313, 20019, 19215, 20015],
[15619, 15620, 8709, 15714],
[9712, 20019, 20021, 20019],
[12107, 11713, 12012, 12012],
[20018, 20016, 11512, 20020],
[15314, 8013, 20023, 20018],
[9108, 20025, 9111, 20025],
[17318, 17314, 8913, 17417],
[20017, 13810, 13814, 20024],
[8511, 11713, 11518, 11718],
[5408, 15719, 5406, 15719],
[13817, 11915, 20021, 20024],
[20021, 15813, 15809, 20022],
[20009, 20018, 20009, 20019],
[16618, 16621, 11709, 11710],
[20017, 20016, 20018, 18102],
[20013, 20006, 20012, 20018],
[20025, 20022, 11812, 4609],
[11716, 11715, 20021, 20019],
[20023, 20027, 6607, 6606],
[20013, 20019, 20015, 20017],
[20022, 14511, 20024, 14513],
[20018, 20005, 20017, 17214],
[7809, 17220, 20022, 20018],
[20018, 10011, 10011, 20023],
[20015, 20019, 20004, 18416],
[2304, 20029, 20026, 2305],
[20012, 20018, 20018, 20013],
[12013, 18118, 18121, 12003],
[20009, 20018, 20008, 20013],
[5406, 20022, 5408, 20024],
[18520, 8508, 8513, 18522],
[20024, 13617, 10011, 20019],
[13311, 13211, 19118, 19124],
[20024, 12315, 20017, 11314],
[20022, 15118, 9511, 20024],
[20012, 20009, 20017, 20004],
[8811, 20024, 8808, 20026],
[14022, 20021, 9207, 20019],
[20018, 20016, 20016, 20006],
[17210, 20018, 20021, 20021],
[16811, 20019, 16815, 20021],
[15114, 18221, 18219, 18322],
[20023, 14610, 20023, 14614],
[20021, 13412, 20014, 20016],
[20018, 20020, 8410, 20006],
[20020, 20018, 12112, 20013],
[20019, 16413, 20012, 20016],
[20019, 20018, 18312, 20017],
[11504, 20021, 11511, 20025],
[6609, 20016, 20017, 20021],
[18620, 18626, 10304, 10310],
[20004, 20016, 20013, 20015],
[20016, 20018, 20024, 10013],
[20016, 10913, 20021, 10909],
[13713, 20018, 20015, 20017],
[2205, 20014, 20024, 2203],
[20018, 7915, 7909, 20023],
[20007, 20020, 18416, 20017],
[20005, 20016, 14315, 20019],
[20016, 20019, 11408, 20006],
[20017, 20005, 13214, 20020],
[19620, 14114, 20020, 20017],
[12109, 17017, 20022, 20022],
[11108, 20024, 11113, 20022],
[20018, 15015, 20017, 20005],
[13712, 20020, 20019, 20016],
[20023, 20020, 12214, 12213],
[18021, 18022, 6909, 6909],
[20022, 20004, 19418, 7011],
[19214, 19214, 19320, 16810],
[20015, 20019, 20014, 20019],
[14206, 14218, 7814, 14320],
[19509, 14013, 20011, 20024],
[20015, 20011, 20018, 20005],
[14512, 20017, 20020, 20015],
[20019, 12012, 20008, 20021],
[20004, 20024, 20016, 8611],
[20010, 20019, 20018, 20005],
[20018, 20012, 20003, 20015],
[12018, 8908, 12018, 8910],
[20004, 20011, 20018, 20015],
[20020, 20014, 16220, 20009],
[20020, 17009, 20011, 20014],
[10711, 10712, 19821, 19922],
[20016, 20012, 20017, 20013],
[20015, 20021, 20014, 20014],
[20020, 20004, 13213, 20016],
[9713, 9715, 20027, 20025],
[13819, 13819, 4704, 4703],
[9411, 20013, 20018, 20021],
[16115, 16023, 3302, 3302],
[13817, 19216, 19316, 19218],
[20019, 20011, 20015, 20004],
[7108, 7112, 20020, 20024],
[18620, 18618, 20019, 20007],
[13310, 20023, 20023, 17413],
[20012, 20016, 20017, 18017],
[20008, 20015, 20004, 20019],
[12516, 20024, 20018, 10613],
[20018, 20020, 14310, 19517],
[20013, 20012, 20011, 20017],
[20018, 20019, 17718, 18113],
[20020, 15710, 17217, 20021],
[20019, 20015, 10110, 20020],
[9013, 20018, 9012, 20024],
[20016, 20023, 20014, 7009],
[5107, 5104, 19926, 20020],
[20015, 20018, 20005, 18411],
[20017, 20014, 20019, 9615],
[902, 903, 18420, 18521],
[11511, 12011, 12013, 12108],
[20009, 20016, 20019, 10413],
[19315, 20022, 14318, 20018],
[6011, 6007, 6008, 6011],
[20018, 20017, 20015, 20009],
[13202, 13119, 13116, 10714],
[12211, 20018, 20021, 20005],
[7611, 20024, 20018, 7614],
[14815, 10212, 14918, 14817],
[20024, 11314, 11311, 20020],
[20015, 20011, 20004, 19314],
[10514, 10513, 9413, 10616],
[20013, 20008, 20018, 20004],
[15311, 20021, 20016, 15315],
[20017, 13811, 20015, 20019],
[501, 0, 501, 0],
[20024, 9607, 9609, 20018],
[16919, 20022, 20022, 8708],
[20006, 20016, 15715, 20021],
[9313, 9313, 8208, 8207],
[13711, 20023, 16813, 20018],
[4610, 4607, 19025, 19021],
[20019, 16415, 19414, 20013],
[20020, 20019, 13310, 13317],
[19617, 4810, 20022, 20023],
[20019, 11114, 20014, 20016],
[9511, 19823, 9514, 19927],
[20006, 20016, 14112, 20017],
[8911, 8913, 8509, 9013],
[20017, 20015, 20004, 20014],
[19811, 20018, 20013, 19811],
[20014, 20005, 20011, 20014],
[18718, 8311, 18810, 18718],
[18311, 20020, 20021, 20015],
[20019, 17715, 20009, 20014],
[8312, 20010, 20022, 13518],
[20013, 14912, 20021, 20019],
[20020, 20022, 8912, 14920],
[13311, 20020, 20023, 13311],
[8610, 15613, 16920, 16919],
[8612, 8610, 20025, 20027],
[4001, 20016, 20019, 20016],
[20022, 12610, 20016, 20012],
[19906, 20014, 20017, 20019],
[9613, 9515, 8411, 9513],
[14614, 20021, 20017, 20014],
[20016, 20014, 16307, 20019],
[17014, 20004, 20015, 20018],
[15916, 20023, 11010, 20019],
[20021, 20008, 16915, 17109],
[3609, 20019, 20022, 20021],
[20021, 12117, 20018, 20017],
[15204, 20020, 20022, 15214],
[14315, 20018, 20023, 14303],
[20019, 20019, 14312, 14311],
[20023, 20019, 9014, 9011],
[20017, 20004, 20014, 20010],
[3307, 10616, 3309, 10616],
[20010, 19519, 20016, 20018],
[12112, 20018, 20009, 16919],
[20017, 11509, 11513, 20021],
[20015, 20020, 13911, 13914],
[20015, 20017, 14012, 20022],
[6511, 6512, 19821, 19821],
[20006, 20018, 20009, 20013],
[12313, 20016, 20006, 20019],
[9917, 20014, 20017, 20020],
[20016, 20019, 18013, 20017],
[17008, 20019, 17011, 20017],
[8709, 8709, 20022, 20025],
[20019, 20015, 20006, 15114],
[20017, 19816, 19816, 20006],
[15217, 15111, 15217, 15111],
[6812, 6812, 1503, 1505],
[20019, 20016, 20008, 20006],
[14209, 19221, 19221, 14216],
[20017, 20024, 7709, 7709],
[15811, 20015, 20017, 20006],
[13011, 10512, 13013, 13118],
[12212, 20019, 20016, 20016],
[18618, 5910, 18720, 18618],
[20017, 20006, 20017, 20016],
[20014, 20015, 8415, 20019],
[11315, 16818, 16712, 16712],
[11813, 20018, 20023, 19215],
[19422, 19422, 6704, 6708],
[18219, 20023, 20019, 11013],
[20016, 20021, 14204, 14212],
[20018, 20010, 20018, 20021],
[20007, 20020, 20019, 17711],
[20018, 20014, 20003, 20015],
[20024, 20019, 12712, 14912],
[16713, 20019, 14803, 20020],
[20010, 13709, 20004, 20021],
[15217, 20019, 20017, 20009],
[10612, 20015, 20017, 10609],
[20023, 16319, 16303, 20020],
[13509, 13516, 20018, 20018],
[20014, 20004, 20018, 20015],
[20023, 13312, 20022, 19016],
[20019, 20018, 14713, 20017],
[20004, 20014, 20017, 20010],
[16112, 20021, 20016, 16111],
[20015, 20015, 20004, 20015],
[20021, 20004, 17813, 20018],
[7409, 20022, 20016, 20024],
[7209, 19926, 19817, 7210],
[18921, 15015, 18916, 7011],
[20019, 8312, 20018, 20015],
[7410, 18518, 18523, 7411],
[20013, 20014, 20008, 20018],
[12811, 20023, 20022, 15722],
[17115, 16611, 17115, 16611],
[20008, 20017, 20005, 20016],
[17019, 17019, 7912, 15517],
[20012, 20017, 20014, 20006],
[8112, 8111, 20020, 20018],
[18315, 18415, 11111, 18304],
[8010, 20019, 20023, 8009],
[7009, 11717, 11814, 11710],
[11915, 12015, 11813, 11915],
[20013, 20018, 14611, 19619],
[12314, 20018, 12912, 20019],
[20022, 20020, 5811, 16719],
[14019, 13915, 9816, 13912],
[20020, 20019, 12210, 20013],
[20018, 20020, 20018, 12216],
[20004, 20011, 20021, 7412],
[20014, 20017, 20007, 20017],
[13309, 9213, 13415, 13318],
[20018, 20021, 4001, 20018],
[20014, 20016, 11115, 20020],
[20016, 20018, 20016, 20018],
[20010, 20006, 20014, 20019],
[20007, 13909, 20010, 20020],
[6812, 10718, 10811, 10718],
[20020, 10912, 20015, 20008],
[14817, 6109, 14719, 14712],
[11108, 20017, 20020, 20018],
[17518, 20023, 11411, 20020],
[14512, 14504, 20019, 20023],
[20019, 20019, 14915, 14913],
[20015, 17009, 20014, 20020],
[13013, 20024, 9310, 20024],
[20019, 20013, 17118, 16714],
[18813, 18718, 18719, 11709],
[20019, 20023, 20021, 8512],
[20012, 20014, 20021, 20012],
[12415, 20020, 20021, 12409],
[20016, 20005, 20011, 20016],
[20021, 20017, 16412, 12001],
[20018, 20016, 20014, 20003],
[20017, 20019, 12910, 17121],
[14507, 20017, 20022, 14508],
[17217, 17214, 11914, 17318],
[20016, 20008, 20019, 20007],
[2705, 2706, 18516, 18624],
[20013, 20014, 20016, 20018],
[20016, 20019, 20020, 14317],
[20005, 20019, 20020, 13013],
[15008, 17915, 18021, 17916],
[15818, 20018, 20006, 20018],
[10810, 13914, 13915, 14017],
[19218, 19318, 15113, 19208],
[20015, 20004, 20008, 20020],
[20004, 20019, 18411, 20014],
[11714, 20024, 20027, 11713],
[17918, 17913, 18019, 7612],
[20012, 20014, 20016, 20004],
[20020, 15118, 12614, 20020],
[11615, 20006, 20015, 20011],
[20012, 20018, 20002, 20012],
[7411, 7409, 20022, 20024],
[20022, 20015, 20004, 20014],
[8109, 20017, 20022, 20005],
[9112, 20022, 20022, 20007],
[15520, 15417, 7112, 14215],
[11207, 13616, 20025, 20021],
[20021, 20020, 20016, 15114],
[20015, 20013, 20004, 16616],
[20019, 20019, 11214, 18620],
[20012, 20004, 15917, 20019],
[2303, 20019, 20024, 2303],
[17117, 20018, 20012, 20013],
[20015, 20017, 20014, 20016],
[14919, 14815, 10812, 14815],
[20020, 20017, 9309, 20004],
[20027, 2907, 2904, 20023],
[20015, 20016, 20004, 20015],
[8410, 8409, 20026, 20025],
[17816, 17816, 12214, 17919],
[6613, 20026, 20023, 6609],
[20018, 20007, 16912, 16913],
[20004, 20017, 20013, 20010],
[19515, 19619, 11214, 19515],
[19323, 7211, 7209, 19425],
[20021, 9717, 10412, 20027],
[20004, 20018, 20009, 20014],
[20024, 20027, 7711, 7708],
[16413, 20022, 20019, 10813],
[20016, 16817, 20017, 20017],
[20020, 20022, 20019, 15914],
[19822, 19924, 10812, 10810],
[20025, 16518, 20022, 12413],
[7512, 20025, 20026, 7512],
[5606, 17121, 17222, 5609],
[20021, 20016, 11415, 20014],
[15015, 3509, 3503, 15020],
[20025, 20028, 2303, 2303],
[20010, 18318, 12815, 20019],
[14514, 9310, 20021, 20020],
[8010, 13916, 8009, 13916],
[20021, 20021, 8512, 8509],
[13717, 20019, 20011, 20015],
[14116, 14108, 20025, 20017],
[20019, 20019, 16913, 20005],
[12508, 20021, 20023, 12514],
[20021, 20021, 10215, 10210],
[14115, 20022, 19017, 20012],
[12210, 12214, 8414, 12313],
[10312, 20022, 20018, 20006],
[17816, 20016, 20007, 20017],
[11812, 20019, 20017, 20016],
[5605, 20026, 20023, 5607],
[11215, 19221, 19225, 11210],
[6310, 6210, 6207, 5911],
[17710, 20020, 20012, 17717],
[19917, 20016, 20018, 19604],
[20013, 20020, 20018, 13416],
[20016, 20016, 20020, 13716],
[13316, 13815, 13815, 13313],
[20016, 19514, 7409, 20021],
[20020, 20016, 18910, 14517],
[20026, 13511, 20020, 13510],
[11414, 16411, 20021, 20016],
[20019, 20015, 20005, 18315],
[18821, 18719, 18718, 12511],
[16213, 16214, 7111, 16322],
[20015, 20021, 12707, 12713],
[15119, 15012, 15014, 7911],
[20018, 20014, 20005, 16413],
[17915, 20015, 20021, 17914],
[20020, 20018, 17803, 20012],
[20025, 20025, 6607, 6607],
[10916, 11012, 11014, 10909],
[17418, 17313, 13913, 17314],
[20015, 17512, 17503, 20022],
[20021, 12109, 20018, 20021],
[18818, 18716, 9812, 18719],
[20020, 16119, 20019, 13810],
[20020, 20010, 20015, 20015],
[20015, 20006, 20012, 20020],
[20022, 20019, 13411, 13404],
[20004, 20019, 12611, 20016],
[20020, 20003, 20013, 20011],
[7414, 19715, 7413, 19824],
[5907, 20017, 20023, 18322],
[20018, 19914, 16506, 20019],
[20017, 20005, 20008, 20015],
[19113, 16909, 20019, 20016],
[11412, 20023, 20025, 11415],
[18825, 18723, 401, 401],
[14010, 14117, 13912, 14010],
[20020, 18415, 20020, 9713],
[20022, 18820, 20019, 13616],
[9113, 9113, 7407, 7411],
[6610, 20020, 6612, 20022],
[20018, 15115, 20018, 20004],
[11415, 20009, 20021, 20017],
[20026, 20025, 8009, 8010],
[20019, 16815, 20004, 20011],
[20019, 20020, 19009, 20016],
[20025, 12313, 12307, 20021],
[19024, 19018, 10612, 10614],
[20004, 20016, 20013, 20015],
[17612, 20018, 20008, 17615],
[9304, 9314, 20019, 20023],
[12714, 20021, 20009, 12715],
[20011, 20020, 20012, 20012],
[20022, 20019, 20008, 15513],
[18022, 6110, 17916, 17912],
[16612, 20013, 20019, 20021],
[6710, 6710, 20019, 20024],
[20018, 17015, 19417, 20007],
[11516, 20020, 20008, 20020],
[20004, 20013, 20019, 20021],
[10711, 20023, 20019, 20020],
[12607, 12616, 20023, 20018],
[7012, 20027, 7010, 20022],
[18214, 9714, 18214, 18319],
[20019, 8315, 8307, 20024],
[13409, 20018, 13407, 20023],
[20022, 20020, 13904, 13908],
[5907, 5908, 20025, 20023],
[10910, 10910, 10215, 10201],
[6811, 19627, 19623, 6808],
[20011, 20017, 20015, 20004],
[20004, 20015, 20019, 9716],
[19319, 14603, 14611, 19322],
[20015, 20019, 16115, 20015],
[20017, 20018, 9711, 20018],
[20007, 14213, 20019, 20016],
[14017, 9212, 20020, 20024],
[20020, 20013, 16719, 11010],
[10717, 4001, 20022, 20030],
[7411, 7413, 20023, 20019],
[20014, 20018, 20010, 20012],
[18817, 20006, 18810, 20017],
[12313, 20018, 20020, 12313],
[13517, 20024, 20020, 13513],
[20013, 20011, 20004, 20017],
[20020, 15910, 15920, 20015],
[20021, 20017, 13210, 20013],
[12212, 12212, 11015, 11016],
[20022, 18518, 8011, 20019],
[20019, 13211, 20017, 20022],
[20018, 20019, 20012, 20004],
[19816, 19816, 17216, 19918],
[19117, 11715, 20006, 20020],
[20016, 20008, 20016, 20011],
[20019, 20012, 17919, 20008],
[3406, 20026, 3406, 20018],
[12613, 20004, 20019, 20020],
[18820, 14406, 20015, 20025],
[5812, 20016, 5807, 20021],
[10012, 20004, 20020, 20017],
[20028, 13616, 20014, 13613],
[5904, 20024, 20025, 5908],
[15920, 19424, 10511, 19419],
[20022, 20011, 20021, 14614],
[19418, 20025, 20013, 20004],
[13712, 16121, 13712, 16014],
[11812, 16217, 16217, 8914],
[13414, 9710, 13414, 11515],
[8009, 8009, 15324, 15321],
[20019, 13615, 20008, 20018],
[19624, 19520, 7714, 14215],
[20004, 20020, 19614, 16816],
[11115, 11108, 20024, 20021],
[12708, 20018, 20013, 20017],
[20004, 20020, 20011, 17611],
[10211, 16520, 8812, 16520],
[13312, 20017, 13311, 20022],
[12414, 20021, 20016, 20020],
[18211, 19920, 19920, 18209],
[5908, 20022, 20013, 20005],
[20019, 20018, 18918, 17314],
[10011, 10010, 20023, 20022],
[4205, 4207, 11418, 11418],
[17413, 20017, 20018, 20014],
[20017, 20014, 20020, 19905],
[20013, 16513, 20010, 20018],
[11804, 20023, 20023, 11813],
[3605, 13521, 13416, 3605],
[12912, 20018, 12912, 20022],
[18013, 20014, 20020, 20004],
[20019, 20017, 18917, 8712],
[20004, 20020, 19913, 20011],
[2106, 6210, 6210, 2104],
[20019, 15612, 20017, 20008],
[20018, 20014, 9810, 20004],
[20006, 20014, 20017, 20016],
[20013, 20013, 20016, 17115],
[20022, 20022, 10911, 10910],
[17315, 20007, 20017, 20021],
[20021, 20005, 9109, 20021],
[9410, 15814, 15919, 15815],
[20023, 20018, 14612, 14614],
[11716, 11717, 20023, 20023],
[20021, 20013, 11611, 20017],
[20019, 20006, 20016, 16912],
[20016, 20014, 13314, 20019],
[17717, 18414, 18505, 18417],
[15513, 15406, 14510, 15416],
[20016, 20020, 10412, 20017],
[7407, 20023, 7411, 20024],
[20012, 14211, 20021, 20013],
[6910, 6912, 20021, 20023],
[20019, 20019, 16303, 16308],
[15710, 20019, 20019, 20013],
[16815, 8709, 16920, 16811],
[18916, 20019, 18916, 20006],
[20013, 20018, 20021, 4001],
[9107, 18316, 20018, 20020],
[20021, 10910, 10911, 20026],
[19020, 14503, 14510, 19122],
